client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
1cdd2722ecf3ae30befbf91bf51f889a82453145816c2debee82dc9a3a37d54888d9a38c26e9189f5bc009476e5399b90c4b82709095f005a778236bd70b5349	common_voice_fa_40208133.mp3	c1601c113fa875c50ea658972b675472571ad0c24a2a534c8027e1489ddfc46a	او با سربلندی در امتحان موفق شد.		0	0	twenties	male_masculine			fa	
1cdd2722ecf3ae30befbf91bf51f889a82453145816c2debee82dc9a3a37d54888d9a38c26e9189f5bc009476e5399b90c4b82709095f005a778236bd70b5349	common_voice_fa_40208134.mp3	beeb6426dc68e6bc82d7863dff3abedf357f1fba87625f47ff85ce85551f392d	او اصلا تقصیر کار نیست.		0	0	twenties	male_masculine			fa	
1cdd2722ecf3ae30befbf91bf51f889a82453145816c2debee82dc9a3a37d54888d9a38c26e9189f5bc009476e5399b90c4b82709095f005a778236bd70b5349	common_voice_fa_40208135.mp3	00fd73bd7a398a44da1e982ad9af7bee13a24adaea96c21fe0144d8c5b64514c	مسابقهی بوکس		0	0	twenties	male_masculine			fa	
1cdd2722ecf3ae30befbf91bf51f889a82453145816c2debee82dc9a3a37d54888d9a38c26e9189f5bc009476e5399b90c4b82709095f005a778236bd70b5349	common_voice_fa_40208136.mp3	c20c45d39b8d743b690761c7d2d1a3c355b47f5b62b91286148fed949c26041b	تصویرهای کلیشهای معلمها		0	0	twenties	male_masculine			fa	
1cdd2722ecf3ae30befbf91bf51f889a82453145816c2debee82dc9a3a37d54888d9a38c26e9189f5bc009476e5399b90c4b82709095f005a778236bd70b5349	common_voice_fa_40208137.mp3	bf3dbcd9fcfa5ed37dad5e849d36fcc4a675a8d08952e5c6039ba182ef73ccab	تمایلی به باور کردن داستان او نداشتم.		0	0	twenties	male_masculine			fa	
793c7b485a9eda2e58cf6ae5527817bf198d3d800655ee276345996410e7cad57159bb22723187a8a1b407f109e1c3a0ce3b895d19b020f7050cdaa857036057	common_voice_fa_40238023.mp3	c187aceb4c980a87c0f3d08b5099ce981ba594283a7fb47ad07748fd052aaa9a	تبدیل دلار به پوند		0	0	fourties		مشهدی		fa	
793c7b485a9eda2e58cf6ae5527817bf198d3d800655ee276345996410e7cad57159bb22723187a8a1b407f109e1c3a0ce3b895d19b020f7050cdaa857036057	common_voice_fa_40238024.mp3	c18ed6b99fdcf8ba77e3ea327f83f652fb4ebce5df69c952ff42450330cfbe3b	تابستان پرمشغلهای را در نیویورک گذراند.		0	0	fourties		مشهدی		fa	
793c7b485a9eda2e58cf6ae5527817bf198d3d800655ee276345996410e7cad57159bb22723187a8a1b407f109e1c3a0ce3b895d19b020f7050cdaa857036057	common_voice_fa_40238025.mp3	c09e6be830bdea3992bd53ad9573617c881f687ede561f050120d799340e6fff	او به ده سال زندان با اعمال شاقه محکوم شد.		0	0	fourties		مشهدی		fa	
793c7b485a9eda2e58cf6ae5527817bf198d3d800655ee276345996410e7cad57159bb22723187a8a1b407f109e1c3a0ce3b895d19b020f7050cdaa857036057	common_voice_fa_40238026.mp3	c1a3b1c10fff787bf8113d21c01a0cbb857c031183fc27c0de5e3d5e9f5b182b	با هم، هممدرسهای بودیم		0	0	fourties		مشهدی		fa	
873315c6c7d0d8130fa5da119bf21d3c9b2ef908f4e44d03515cbff4075fc00b77b3e5087ea2c7d617da3fe561f0332bf480bdf9ea8c96fbecdc8b82a9bfb717	common_voice_fa_40244275.mp3	c1f6f959a5ad0d48faea63eccc553e8673ece200c558b1007491ba2451851312	به بالای نردبان اجتماعی صعود کرد.		0	0					fa	
873315c6c7d0d8130fa5da119bf21d3c9b2ef908f4e44d03515cbff4075fc00b77b3e5087ea2c7d617da3fe561f0332bf480bdf9ea8c96fbecdc8b82a9bfb717	common_voice_fa_40244276.mp3	be6d06b32c3f8ab7d5b338ffddd017700815753e69102a7fa2e4b9faae454df7	نظامی گنجوی		0	0					fa	
873315c6c7d0d8130fa5da119bf21d3c9b2ef908f4e44d03515cbff4075fc00b77b3e5087ea2c7d617da3fe561f0332bf480bdf9ea8c96fbecdc8b82a9bfb717	common_voice_fa_40244277.mp3	bff990a470994151847604352a50ef5df1e229d4574f00819275afb1ec3f1aee	اصولا از رنگ برای مجسمه سازی استفاده میکرد.		0	0					fa	
873315c6c7d0d8130fa5da119bf21d3c9b2ef908f4e44d03515cbff4075fc00b77b3e5087ea2c7d617da3fe561f0332bf480bdf9ea8c96fbecdc8b82a9bfb717	common_voice_fa_40244278.mp3	c10a3c10b962205eaad8cab405c591048f1b742d686b5ae33df2a58c97447ecf	ترکیبات همرده		0	0					fa	
873315c6c7d0d8130fa5da119bf21d3c9b2ef908f4e44d03515cbff4075fc00b77b3e5087ea2c7d617da3fe561f0332bf480bdf9ea8c96fbecdc8b82a9bfb717	common_voice_fa_40244279.mp3	00fe41e90b3377bead758f22fd48bcc67445541fc59dbd856173c27e34fb0139	خط ناظم		0	0					fa	
d601fe560f3d3e18710b0ddae739c10632ebd0dc3a61bba16e63f2dd7e143162ecdd930a16ec383cfc403b6b0a7f2de2436c94dd4c0b6f17b7288232d991d1ff	common_voice_fa_40244315.mp3	c0e17fd5028429521f306f1fec9a56926748260b34d1972c5b77aadf9f34946a	چک را به تاریخ بعد نوشتن		0	0					fa	
d601fe560f3d3e18710b0ddae739c10632ebd0dc3a61bba16e63f2dd7e143162ecdd930a16ec383cfc403b6b0a7f2de2436c94dd4c0b6f17b7288232d991d1ff	common_voice_fa_40244316.mp3	010e7bc924bd82d0991581eae09b1c65b03c8c497716eefb21fd7f04d16435a3	رهنمانی		0	0					fa	
d601fe560f3d3e18710b0ddae739c10632ebd0dc3a61bba16e63f2dd7e143162ecdd930a16ec383cfc403b6b0a7f2de2436c94dd4c0b6f17b7288232d991d1ff	common_voice_fa_40244317.mp3	bb02ec67143a56a8ed23c93d05df67e7a88e7701bc1a5e86957e07b668ebc042	توازن قوا میان آلمان و فرانسه را به هم زدن		0	0					fa	
d601fe560f3d3e18710b0ddae739c10632ebd0dc3a61bba16e63f2dd7e143162ecdd930a16ec383cfc403b6b0a7f2de2436c94dd4c0b6f17b7288232d991d1ff	common_voice_fa_40244318.mp3	c1931b244ae809264ccbad1aa845e389a8eba2f0580716ef2947c98542b2b54b	تپههایی که به سمت جنوب امتداد دارند		0	0					fa	
d601fe560f3d3e18710b0ddae739c10632ebd0dc3a61bba16e63f2dd7e143162ecdd930a16ec383cfc403b6b0a7f2de2436c94dd4c0b6f17b7288232d991d1ff	common_voice_fa_40244319.mp3	01569b2318ccff5944992ffda59e96ccc769125bb63a58f716ccd056ec83bd2a	ماوراء تصور		0	0					fa	
61d0ae131fa985ae67cc9f3882051084cc0c8c05442b27c6518e64668f497aa7064b6afe199aecc10c4a2c3aed39289a92970444c9b60c36d4f5553acd3d399f	common_voice_fa_40256086.mp3	bab78d45c78e4ea83180bf6ec80b48df4028b5cd90a733191cbfeaf66fecd404	او تلسکوپ را به طرف ستارهی دوردستی چرخاند.		0	0					fa	
61d0ae131fa985ae67cc9f3882051084cc0c8c05442b27c6518e64668f497aa7064b6afe199aecc10c4a2c3aed39289a92970444c9b60c36d4f5553acd3d399f	common_voice_fa_40256087.mp3	00d65c94b3e7278b75ca8034c87de5693b82dfe3c4c1c54ea57036e19f1d7f0d	عوامانه		0	0					fa	
61d0ae131fa985ae67cc9f3882051084cc0c8c05442b27c6518e64668f497aa7064b6afe199aecc10c4a2c3aed39289a92970444c9b60c36d4f5553acd3d399f	common_voice_fa_40256088.mp3	bfaded59d64c8128161f10b4a1f50731e9be6f65172eb1831380c17525053ec0	خواننده را در جریان اصلی اخبار قرار دادن		0	0					fa	
61d0ae131fa985ae67cc9f3882051084cc0c8c05442b27c6518e64668f497aa7064b6afe199aecc10c4a2c3aed39289a92970444c9b60c36d4f5553acd3d399f	common_voice_fa_40256089.mp3	00ec06b42a7fe11eeec5ce79a705970d00644cb489963cedcce4de4bc1a3ba64	دهانه کردن		0	0					fa	
61d0ae131fa985ae67cc9f3882051084cc0c8c05442b27c6518e64668f497aa7064b6afe199aecc10c4a2c3aed39289a92970444c9b60c36d4f5553acd3d399f	common_voice_fa_40256090.mp3	bd14d66a340fd6d73dc3c8c8cea301743f1d89dbb55af4434cec56ed334bb754	او هم عمیقا در نقشهی کودتا دست داشت.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256121.mp3	c0d19d16eee640619989289a77d1e47d1f968524bfd16d91a5f488a727fe5a68	کمان ترنگید و تیر رها شد.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256122.mp3	bfd2a33270f49f79e1b2cbbcdaf7c8b47d0f9670e0ce4b1329b985c5148d9c0f	او با جوشاندن شیر را غلیظ میکند.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256123.mp3	c06bfe7c4219c6e77b86c7ba0c0d6f29fed48b4e85f1ccac4bddbf5df3edd6aa	به قولهای پوچ او اعتماد نکن.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256124.mp3	bbe45e3aca6d467e1b65a269953561b8358eccbae2a3c59591eda46f7d8dcc2e	خط حملهی ما خوب بازی نکرد.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256125.mp3	c15273a9109162e2154c7d51d59517c9c25d8136749725038e9582d9af461430	بدون عینک نمیتوانم ببینم.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256133.mp3	c0a5c75a10226843c6f69c4fbeae00644215025d043db84cb080a972e120bfbd	جنگ هستی آنان را تهدید کرد.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256134.mp3	bf513555756dee16504074d590802fbfc0f8d5d98ea74761183d1fd531c96eac	و مشغول شستن میشود		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256135.mp3	00dcd060d7938559048b3749f0eb3145bb14c91ef2b15d2c6b689ec5e24d6dd4	لاحول		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256136.mp3	c1858994e03a664f8cba74ce0734d51dea4b7f0c64a7254b6671ac4044a7ec70	آیا این بیمهنامه شامل کلیهی هزینههای بهداشتی ما میشود؟		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256137.mp3	c24fcf41c73b829ac31cd28d149339f611eb7efec9c10f6cba3dce3b480ce96b	زخم چرک زا		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256138.mp3	00d6bf46ed2106a6db79fab056cfcd2e5e60fcf5867423f2aadff2ec5f6f51ac	اطفای شهوت کردن		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256139.mp3	01155a6d40d20d75bce461e8fc44b071e8c8b5b8def110fa983823fc8c56337e	حیوانات نقب زن		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256140.mp3	c199cba5add1337496bce789c5f6dd313fb45d9512a2ab5e3aa49ec7f524b3f3	مزخرف گوئی		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256141.mp3	c12423c86eec705d551b4fe80b543c9a9337a057690a45139b793c23a538ee4f	کازرون		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256142.mp3	c23653015527e74d3455bb9bb7860b2f7c088ebd225d4f35659a80f00a77de01	امینالدین		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256148.mp3	c0200e8410d776e93e7351e528d24b56c5932b96981f879e0e381cf7b043608e	تاریخ تولد		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256149.mp3	00faee522ad0f559e92aad634e5c10b41304d00d2e0fe798042e295bfa5ccb2e	ضریب شکست		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256150.mp3	0114de3ed39497eeb1db2d4e321f3bf4b9f917852b0f499205816d4d70782ae8	ریزش باران های زیاد		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256151.mp3	c2046859d8f1210e714f758d23248b226592e8e00c6efd3af7dfa43b20f9f7d5	او داد موهایش را کوتاه کنند و فر شش ماهه بزنند.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256152.mp3	b1845ceae38244f6616974b2116492e124f5cd23630ebbfb2f130964f9d960c7	حس لامسه، حس بساوش		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256158.mp3	010bea689d24f3215080810e08a9153112914cb46dce430e37af88bfd41f02d0	بخش ناگه آیند		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256159.mp3	00e54f18628e41dda693503f96323d933762f07d9aa1e0697f8bc06681774d08	تماس خط با دائره		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256160.mp3	be7050846ea5bb5f5b999635ab676c6e9a959bf300292f0b658750f210e10565	استراحت تندرستیبخش		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256161.mp3	c1c23c41fa36b60e26c94af39289852d0b2605beada8134d3d361d61f9340800	پلیس جسد قطعه قطعه شدهی او را در کنار تپهای پیدا کرد.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256162.mp3	bd5becf4887b38fdc967a62fcd190ad9d6f0fc284421452e16df3b8524f88f5b	بطری خالی را شستن		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256163.mp3	c1379d62d6c7b69efe3b165eac402127993c6e919ce29ffcdd4ba80aabc1bb0e	امروزه در بیشتر پیامرسانها امکان ارسال صدا به سادگی وجود دارد.		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256164.mp3	b02ea5222d4b3a81056970243b0b4d1361cce4269105388851d6f8ce42d9e67f	ارواح خبیثه را دور کردن		0	0					fa	
708963da1dec8d295224e067c6def3bf3e160c6534ae77bfb8b99137d80c770fbabb5193b38a8f2835041c306e13126e060b0a3a8eefc983e4ed809da4892603	common_voice_fa_40256165.mp3	010b6a1b465ac6b1da6d3580c5d80e912ae4f00936a48132a58a8fb5f7f4f9db	تسرى		0	0					fa	
