client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882061.mp3	cf79ea1d783b90a4091458a8d80d3be172c09ec83f850500c6429b262bbea233	ترسی که بر روحش مستولی شد		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882062.mp3	cb00aadd771cb8e139b6a6557aa8cde961a9d9a71c3850a9423ef44d1b1d7d0c	آنها با دقت همهی چمدانها را وارسی میکنند.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882068.mp3	d04807ae3f51d1d361f8a73c7a1a64458b534afb97cae1bd425a70b78d0c7d62	اندوهی که برای آن روز مناسب بود		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882069.mp3	ced27d31d207124f104ab603cb7787acd9ecc662dce5f85bb30aff496408fb72	او سه دختر دم بخت دارد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882070.mp3	cccfdcd5dc34ad8d668423d41a360ed4a2e795db74b8d5a9bb3b07d8bd30940a	رفتن به آرامگاه او مرا افسرده کرد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882071.mp3	cf83f002b90806764359094a740df618801937ff6b1775020534cc203b70a13a	بومیان از طرز لباس پوشیدن ما خوششان نمیآمد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882072.mp3	d0a6394efb8a86a415953933dc20548fac9ef8271a7d1b295fd11147e1cb79ac	اظهارات اتهامآمیز او		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882073.mp3	ce63554a4178881622d22545e3b8aa40e588daa22eab9749316c36b5c50d2aea	ایستاد		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882074.mp3	c7fbd1e699f4f31b77eeafd70381993c2f74f58e2f8c5cd89ee467e972654622	با شلاق جواب را از او در کشیدند.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882075.mp3	d0651e05b3161133547379e2585440bbb075e4431096d53a48eaa0af8b24eb76	ابریشم همنهشته		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882076.mp3	cd1a1456976b2f15a1c2c93f85cc4ad335e88e6d47580673ad38a9e16bee7419	بدبختی بیخانمانها		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882077.mp3	d02a6c6a86d42e192c5fc57e42e57369bfe5a6ca4a4c2a5ca6c3b4780941f3a2	زخمهایی که خود به خود خوب شدند		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882081.mp3	d032bdb42dc2db9790ed3d230672e29c34927912d9558259547228b4a9f6151a	ریگ در زیر پوتین سربازان خش خش میکرد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882083.mp3	cc449504e1089920400d25c2270d5239a976aa216050c5740f3adfd5400e1046	روحیهی در حال نزول		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882085.mp3	cebd0338a59b1ef5238f85cd1aa8712da352377ba897598d56fd22a116eedd49	زیادی الکل در رگها میتواند منجر به مرگ شود.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882086.mp3	01497641c11a1225d10a9aa8199eb4217d643436ef310881c3d4c668e248b189	گل ریسه		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882089.mp3	c0e87f0b917817d36965c4ed032b5d0eee76338d2f2dbd74acc7746f7c17610d	به او نگاهی شهوت آمیز کرد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882092.mp3	cd8f1d7738a846836cd77229a4f9f5390ecbc46e3a9efe0492827987563ba448	اجتماع بسته		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882095.mp3	ce1dd958acb7e0c1b6d447e28424c9df5f7e97fab02c1844e08385849892bebf	استعفای او تقریبا محقق است.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882096.mp3	ca1f785abc803ca6bad4c0102cf5df40f79a5c991c9a55c45a0ece829d137ecf	بودجهی لازم برای این طرح از سوی بخش خصوصی تامین خواهد شد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882097.mp3	d0af36f1a7bbf613edaa3630878308bc691b653cfd97bcf82f47c88fcdae10b2	رستم شمشیرش را در هوا به نوسان در آورد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882098.mp3	ce1e7f30db1c9b5c0712b44b95930aa792f979c97046490fefb1981a3f5ee28f	اگر یک میلیون داشتم		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882099.mp3	cc5daf95b6088df6a4db53ed15d71009f764980973a399a9dd16f73ac3e67d6f	استا مسلم فریبکاری سیاسی		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882100.mp3	d046d1f4b272d874bae53536d7be5f1c3e6d78869eab3bfdb2d8691d9eda5a2c	برات بدون ضمیمه		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882101.mp3	cfd4da89d7937e4c28fa6e990d1f2bd6ee50665431f1d1e1eb4e6898e9192ff0	خیر ناشناسی هیجده میلیون دلار به کالج بوناویستا داد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882102.mp3	016bcc5b630b91383cc16a6fd7bd23782eac7a14767648af9b36a2d0de2b10c8	لاحق		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882103.mp3	cf60e31eb8a1fa196d3c91d3f64d10ea5d5d79e4c9e95e25482828961b458480	زبان زنده		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882104.mp3	cbd585f32919c8740bedda1bfa96d1ee32adc66702a21144678671a0114bae8f	پراکنش نیروهای زرهی در ناحیهای وسیع		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882105.mp3	cfd424f66a48d756ada8c322d44e6e8ce0d35e34232c3ecc27d4e82145e36d53	جهان همچون آینه است; اگر لبخند بزنی لبخند به تو باز میگردد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882106.mp3	ce3b95ffef607228e723d1ee5fc0e0ebfcd58fc60ce2ade12e0aeb445336e078	به مادران بچهداری میآموزند.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882107.mp3	cf3c339c9beeaba144b1d58b3eaecb6048cf7bfd957a4f247316b0df32348894	ادای احترام متقابل		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882108.mp3	cfcac7f73366682bc1617c4bb6fb08f21fb5c3d6101151c5693b57049bd38030	خوبی نثر سعدی		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882109.mp3	cef9c9547944aeddb271af49727b068628ec34c2d9bcedd7ed416835ef97a297	محاسبات		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882110.mp3	cf352d20739ba2f8f7fe906e574e3f480c935bd0e66bd0252bf769ab61de3142	چه خوب شد که چتر را با خود آوردیم.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882111.mp3	cc01cfc62600e293ca7dfdb9ddc9c18ad14818773518cdb07c4d0455046a3a3a	شهری که در آن متولد شده بود		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882112.mp3	d09d523863710e9fa41f185a26c046daca3d030b1a11255a2f2f7b5ba0a23b8f	زندانیان نقب کندند و فرار کردند.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882113.mp3	cbe042f8cd1706f1385f6d2e2560eb0bb4c50211618a3d2892db369c74ac8868	ادارهی او در محل نامناسبی قرار دارد.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882114.mp3	d0b0d1ae0bd3fd0509c4350e2adb9c429a3dc7df1049cc4053f1d7ec0addc84a	اخیرا شهرت او بالا گرفته است.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882115.mp3	01515d8a0bda6f7c75241a217a01424c27fb8646784980398b84ac76301dcfbd	به بوته فراموش انداختن		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882121.mp3	c9d467d21d99ea7d4c4898dc02ece0737182f1e1bc320143e83aa3fbc12da6c8	با تانی به طرف در رفت.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882122.mp3	cfc2301adadeb03e0f30f472e482d201ffa4775224409cd55daf9d3bf4059236	خیابان لالهزار		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882123.mp3	011f743a181fe07015803db24919c9a64e2a5c7169a7ad00379b3158e68fadef	هفته صنعت		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882124.mp3	cffcb909afd646f43a6cd27f7e397abd12d0cca12d022e3f4a0343c8e905fdf0	تا آنجایی که بنده اطلاع دارم		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882125.mp3	cbb06384c729bf90412032c255cbf27a726888fe64881433e095379590e0908a	پول با بهرهی نازل		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882126.mp3	01348baa76461590702d91a29bce97d3be842ef6cb3e66bb09e36c757b945e02	خوشپوشی		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882127.mp3	cf7ae55794d9c70bc59019eca9eea35be64581989e4af5b724e070db1969a662	توطئهای را افشا کردن		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882128.mp3	d0af7cd1b4a9cb942cc2a7270c5c228aa32e11dc68cbb3d8548a6c77e7d35e3b	اشک ریخته نشده		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882129.mp3	cf275266f210dde4437af2a74f265362c515f5197703f85c725b7a6e40a0359e	این گربهی قشنگ معو کن از آن تو.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882130.mp3	c93371446f673c7df232bccefa9d97340cc38f0271a0e598a9d83b92cdda32fe	اِبتهاج		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882131.mp3	014da5c6721c94c4b923fcd9fb6642e25f5442289536cc3a3475bee53bbce997	مومیا		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882132.mp3	013fa8786b560454970822a2883a026b2aaf468156ed847b1d8cbb40a3d099f5	گل شمع را گرفتن		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882133.mp3	cc5e6838fecc63b9138b150013f6e1ffbdf9e8ea17431908b40e78159da9c0ee	ابرهای کم ارتفاع		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882134.mp3	cf4def74d4a135b7f8aeec249d806c44734228d0704d5c98e69517296bc1f609	تاریخ مرگ او با زادروز من مقارن است.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882135.mp3	cf283881fa1ad1e66f305228446ac15d425ebf138be895cf9b5e6336448f539e	به راه حل رسیدن		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882136.mp3	cd831ae1ea8ccee4ad4182a51478c1a4d15b7794ae94d4333b6b5b80f87d8d04	صحت دارد که کتاب را دزدید.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882137.mp3	cd8aa04c09a69585e57ac62cf545d65ea0b4984624a03531787b04db46000614	رانندهی اتوبوس		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40882393.mp3	cc4b1f3cc63cb5b012659f0ec76f69bf5c8fd7252d5732d1af45c10e0867bfee	پس از پیدایش بیماری تیفوس همهی خانه را با گاز دود گندزدایی کردند.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40883484.mp3	cd0a766b3aac64d790805c8c4128312bd0bb800a14e9b8f4368dd8c790b28856	حوزهی قضایی		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40883487.mp3	cd9d5c0db16c8ff6e1b07ca1df6e3faa65a7cfec482210cb47d95a7ed362126f	این آلیاژ فلزی نسبت به زنگ زدگی کاملا مقاوم است.		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40883490.mp3	cd5677b559d25c2b492cd63f04c04ea51c491932643295b355e897aa43f657f6	اختلاف حسابها را برطرف کردن		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
6bc03c5be8b519a3995218101ff47158552bb98f2b6da080f2e4d8fc882837070e46206a2a81ed657c4f6dded7e04b1ee8a46d214a544a28b243ea114fa29506	common_voice_fa_40883492.mp3	cc73205762ee9bd5a7ac06a20c645c310a3745508ab1ecc26da3e01695ec1be9	دیدار کرد		0	0	twenties	male_masculine	ایرانی,بندرعباسی		fa	
ea66a68df46b0cb4278ae49b80abb59688f0e70b30e0d9d6ba0cd9acd146f6c7b8ccd7311e53d76955ae8308f7d34319356ce7ea99593b31225ceccb55db3fe2	common_voice_fa_40885381.mp3	cc4ae81aa781d089d8b2ed498794f793a7399fb4f4cad6723e144375aa193d7a	انبوه پرسروصدای مردم در ایستگاه ترن		0	0					fa	
ea66a68df46b0cb4278ae49b80abb59688f0e70b30e0d9d6ba0cd9acd146f6c7b8ccd7311e53d76955ae8308f7d34319356ce7ea99593b31225ceccb55db3fe2	common_voice_fa_40885382.mp3	01432ef5c6eb41d5b7b074334bcb4fa29616af0c3dc52537084d3fc3a1be67eb	قسمت رؤیی خوب ولی قسمت تﮩی خراب بود		0	0					fa	
